000000000000000000110010100000,000000000000000000000000000001,textures/common/caulk
000000000000000000000000000000,000000000000000000000000000001,noshader
000000000000000000000000000000,000000000000000000000000000001,textures/methane/seriouslyfuckedmetal
000000000000000000000000100000,000000000000000000000000000001,textures/methane/shiny_blue
000000000000000000000000100000,000000000000000000000000000001,textures/methane/shiny_red
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8cretefloor01b
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8support06c
000000000000000000000000100000,000000000000000000000000000001,textures/methane/e6platelight_1k5
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8support06b
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8cretefloor01c
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8_base1c
000000000000000000000000100000,000000000000000000000000000001,textures/methane/e8tinylight_2k
000000000000000000000000000000,000000000000000000000000000001,textures/methane/defaultmetal
000000000000000000000000100000,000000000000000000000000000001,textures/methane/rolling_blue
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8_mtlwall3b
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8bolttrim
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8support05
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8_btrim05
000000000000000000000000100000,000000000000000000000000000001,textures/methane/e8tmtllight2_1k5
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8cretefloor01
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8_btrim05b
000000000000000000000000100000,000000000000000000000000000001,textures/methane/e8tmtllight2_2k5
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6tekmtlrflr
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6simpwallsupp
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8beam01
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6tileceiling
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6grtflr2bl
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6tekmtlrflr_h_small_noisy_fast
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8mtltrim1
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6grate2_flr_b
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8cretesmlltrim
000000000000000000000000000000,000000000000000000000000000001,textures/methane/u_pan1_h3b
000000000000000000000000000000,000000000000000000000000000001,textures/methane/ubase_cable2b
000000000000000000000000000000,000000000000000000000000000001,textures/methane/u_gr8_9
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8mtltrim1b
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8beam02
000000000000000100110010100000,100000000000000000000000000000,textures/common/nodraw
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6basegrate
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6grtfloorceil
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6symbol_c
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6symbol_b
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6symbol_a
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6symbol_d
000000000000000000000000100000,000000000000000000000000000001,textures/methane/e8tinylight_2k5
000000000000000000110000010110,000000000000000000000000000001,textures/methane/sky
000000000000000000000000100000,000000000000000000000000000001,textures/methane/e8tmtllight2_2k
000000000000000000110000100000,000000000000000000000000000001,textures/sirius/e6whitelight_bright
000000000000000000110000100000,000000000000000000000000000001,textures/methane/e6basicstrip_white_500
000000000000000000000000000000,000000000000000000000000000001,textures/sirius/defaultmetal
000000000000000000000000000000,000000000000000000000000000001,textures/methane/dirt
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8basictrim2_red
000000000000000000000000100000,000000000000000000000000000001,textures/methane/rolling_red
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8basictrim2_blue
000000000000000000000000100000,000000000000000000000000000001,textures/methane/e6btrim_light_1k5
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8bgrate01
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8jumpspawn02b
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6metalfan_s
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8basictrim_red
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8basictrim_blue
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8base_red
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8base_blue
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6c_floordented
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e6launchengine
000000000000000100110010110000,100000000000010000000000000000,textures/common/clip
000000000000000100000110010000,110000000000000000000000000000,textures/common/hint
000000000000000000110010100010,100000000000000000000000000001,textures/common/slick
000000000000000001000000100000,100000000000000000000000000001,textures/methane/e6xgratebasic_b_s
000000000000000101110010110000,100000000000010000000000000000,textures/methane/clangclip
000000000000000000110010100000,100000000000000000000000000001,textures/common/weapclip
000000000000010000110000000000,100000000000000000000000000001,models/mapobjects/multiplant/pleaf3
000000000000010000110000000000,100000000000000000000000000001,models/mapobjects/multiplant/pleaf1
000000000000010000110000000000,100000000000000000000000000001,models/mapobjects/multiplant/pleaf2
000000000000000000000000000000,000000000000000000000000000001,models/mapobjects/palm2/trunk
000000000000000000000000000000,000000000000000000000000000001,models/mapobjects/kt_mushroom/mushroom_256
000000000000010000110000000000,100000000000000000000000000001,models/mapobjects/multiplant/batleaf
000000000000000000000000000000,000000000000000000000000000001,models/mapobjects/br_generator2/br_concrete
000000000000000000000000000000,000000000000000000000000000001,models/mapobjects/br_generator2/br_generator3
000000000000000000000000000000,000000000000000000000000000001,models/mapobjects/br_generator2/br_generator2
000000000000000000000000000000,000000000000000000000000000001,models/mapobjects/br_generator2/br_generator1
000000000000000000000000000000,000000000000000000000000000001,models/mapobjects/br_generator2/br_generator4
000000000000000000000000000000,000000000000000000000000000001,textures/methane/e8_base1
000000000000000000000010000000,000000000000000000000000000001,textures/common/trigger
